,0
2_-44,-42.6518299826911
2_-43,-42.6518299826911
2_-42,-42.6518299826911
2_-41,-42.6518299826911
2_-40,-42.6518299826911
2_-39,-42.6518299826911
2_-38,-42.6518299826911
2_-37,-42.6518299826911
2_-36,-42.6518299826911
2_-35,-42.6518299826911
2_-34,-42.6518299826911
2_-33,-42.6518299826911
2_-32,-42.6518299826911
2_-31,-42.6518299826911
2_-30,-42.6518299826911
2_-29,-42.6518299826911
2_-28,-42.6518299826911
2_-27,-42.6518299826911
2_-26,-42.6518299826911
2_-25,-42.6518299826911
2_-24,-42.6518299826911
2_-23,-42.6518299826911
2_-22,-42.6518299826911
2_-21,-42.6518299826911
2_-20,-42.6518299826911
2_-19,-42.6518299826911
2_-18,-42.6518299826911
2_-17,-42.6518299826911
2_-16,-42.6518299826911
2_-15,-42.6518299826911
2_-14,-42.6518299826911
2_-13,-42.6518299826911
2_-12,-42.6518299826911
2_-11,-42.6518299826911
2_-10,-42.6518299826911
2_-9,-42.6518299826911
2_-8,-42.6518299826911
2_-7,-42.6518299826911
2_-6,-42.6518299826911
2_-5,-42.6518299826911
2_-4,-42.6518299826911
2_-3,-42.6518299826911
2_-2,-42.6518299826911
2_-1,-42.6518299826911
2_0,-42.6518299826911
2_1,-42.6518299826911
2_2,-42.6518299826911
2_3,-42.6518299826911
2_4,-42.6518299826911
2_5,-42.6518299826911
2_6,-42.6518299826911
2_7,-42.6518299826911
2_8,-42.6518299826911
2_9,-42.6518299826911
2_10,-42.6518299826911
2_11,-42.6518299826911
2_12,-42.6518299826911
2_13,-42.6518299826911
2_14,-42.6518299826911
2_15,-42.6518299826911
2_16,-42.6518299826911
2_17,-42.6518299826911
2_18,-42.6518299826911
2_19,-42.6518299826911
2_20,-42.6518299826911
2_21,-42.6518299826911
2_22,-42.6518299826911
2_23,-42.6518299826911
