,0
2_66,-5.598264425997039
2_67,-5.598264425997039
2_68,-5.598264425997039
2_69,-5.598264425997039
2_70,-5.598264425997039
2_71,-5.598264425997039
2_72,-5.598264425997039
2_73,-5.598264425997039
2_74,-5.598264425997039
2_75,-5.598264425997039
2_76,-5.598264425997039
2_77,-5.598264425997039
2_78,-5.598264425997039
2_79,-5.598264425997039
2_80,-5.598264425997039
3_-80,-6.67151214420471
3_-79,-6.67151214420471
3_-78,-6.67151214420471
3_-77,-6.67151214420471
3_-76,-6.67151214420471
3_-75,-6.67151214420471
3_-74,-6.67151214420471
3_-73,-6.67151214420471
3_-72,-6.67151214420471
3_-71,-6.67151214420471
3_-70,-6.67151214420471
3_-69,-6.67151214420471
3_-68,-6.67151214420471
3_-67,-6.67151214420471
3_-66,-6.67151214420471
3_-65,-6.67151214420471
3_-64,-6.67151214420471
3_-63,-6.67151214420471
3_-62,-6.67151214420471
3_-61,-6.67151214420471
3_-60,-6.67151214420471
3_-59,-6.67151214420471
3_-58,-6.67151214420471
3_-57,-6.67151214420471
3_-56,-6.67151214420471
3_-55,-6.67151214420471
3_-54,-6.67151214420471
3_-53,-6.67151214420471
3_-52,-6.67151214420471
3_-51,-6.67151214420471
3_-50,-6.67151214420471
3_-49,-6.67151214420471
3_-48,-6.67151214420471
3_-47,-6.67151214420471
3_-46,-6.67151214420471
3_-45,-6.67151214420471
3_-44,-6.67151214420471
3_-43,-6.67151214420471
3_-42,-6.67151214420471
3_-41,-6.67151214420471
3_-40,-6.67151214420471
3_-39,-6.67151214420471
3_-38,-6.67151214420471
3_-37,-6.67151214420471
3_-36,-6.67151214420471
3_-35,-6.67151214420471
3_-34,-6.67151214420471
3_-33,-6.67151214420471
3_-32,-6.67151214420471
3_-31,-6.67151214420471
3_-30,-6.67151214420471
3_-29,-6.67151214420471
3_-28,-6.67151214420471
3_-27,-6.67151214420471
3_-26,-6.67151214420471
3_-25,-6.67151214420471
3_-24,-6.67151214420471
3_-23,-6.67151214420471
3_-22,-6.67151214420471
3_-21,-6.67151214420471
3_-20,-6.67151214420471
3_-19,-6.67151214420471
3_-18,-6.67151214420471
3_-17,-6.67151214420471
3_-16,-6.67151214420471
3_-15,-6.67151214420471
3_-14,-6.67151214420471
3_-13,-6.67151214420471
3_-12,-6.67151214420471
3_-11,-6.67151214420471
3_-10,-6.67151214420471
3_-9,-6.67151214420471
3_-8,-6.67151214420471
3_-7,-6.67151214420471
3_-6,-6.67151214420471
3_-5,-6.67151214420471
3_-4,-6.67151214420471
3_-3,-6.67151214420471
3_-2,-6.67151214420471
3_-1,-6.67151214420471
3_0,-6.67151214420471
3_1,-6.67151214420471
3_2,-6.67151214420471
3_3,-6.67151214420471
3_4,-6.67151214420471
3_5,-6.67151214420471
3_6,-6.67151214420471
3_7,-6.67151214420471
3_8,-6.67151214420471
3_9,-6.67151214420471
3_10,-6.67151214420471
3_11,-6.67151214420471
3_12,-6.67151214420471
3_13,-6.67151214420471
3_14,-6.67151214420471
3_15,-6.67151214420471
3_16,-6.67151214420471
3_17,-6.67151214420471
3_18,-6.67151214420471
3_19,-6.67151214420471
3_20,-6.67151214420471
3_21,-6.67151214420471
3_22,-6.67151214420471
3_23,-6.67151214420471
3_24,-6.67151214420471
3_25,-6.67151214420471
3_26,-6.67151214420471
3_27,-6.67151214420471
3_28,-6.67151214420471
3_29,-6.67151214420471
3_30,-6.67151214420471
3_31,-6.67151214420471
3_32,-6.67151214420471
3_33,-6.67151214420471
3_34,-6.67151214420471
3_35,-6.67151214420471
3_36,-6.67151214420471
3_37,-6.67151214420471
3_38,-6.67151214420471
3_39,-6.67151214420471
3_40,-6.67151214420471
3_41,-6.67151214420471
3_42,-6.67151214420471
3_43,-6.67151214420471
3_44,-6.67151214420471
3_45,-6.67151214420471
3_46,-6.67151214420471
3_47,-6.67151214420471
3_48,-6.67151214420471
3_49,-6.67151214420471
3_50,-6.67151214420471
3_51,-6.67151214420471
3_52,-6.67151214420471
3_53,-6.67151214420471
3_54,-6.67151214420471
3_55,-6.67151214420471
3_56,-6.67151214420471
3_57,-6.67151214420471
3_58,-6.67151214420471
3_59,-6.67151214420471
3_60,-6.67151214420471
3_61,-6.67151214420471
3_62,-6.67151214420471
3_63,-6.67151214420471
3_64,-6.67151214420471
3_65,-6.67151214420471
3_66,-6.67151214420471
3_67,-6.67151214420471
3_68,-6.67151214420471
3_69,-6.67151214420471
3_70,-6.67151214420471
3_71,-6.67151214420471
3_72,-6.67151214420471
3_73,-6.67151214420471
3_74,-6.67151214420471
3_75,-6.67151214420471
3_76,-6.67151214420471
3_77,-6.67151214420471
3_78,-6.67151214420471
3_79,-6.67151214420471
3_80,-6.67151214420471
4_-80,-7.628341031978854
4_-79,-7.628341031978854
4_-78,-7.628341031978854
4_-77,-7.628341031978854
4_-76,-7.628341031978854
4_-75,-7.628341031978854
4_-74,-7.628341031978854
4_-73,-7.628341031978854
4_-72,-7.628341031978854
4_-71,-7.628341031978854
4_-70,-7.628341031978854
4_-69,-7.628341031978854
4_-68,-7.628341031978854
4_-67,-7.628341031978854
4_-66,-7.628341031978854
4_-65,-7.628341031978854
4_-64,-7.628341031978854
4_-63,-7.628341031978854
4_-62,-7.628341031978854
4_-61,-7.628341031978854
4_-60,-7.628341031978854
4_-59,-7.628341031978854
4_-58,-7.628341031978854
4_-57,-7.628341031978854
4_-56,-7.628341031978854
4_-55,-7.628341031978854
4_-54,-7.628341031978854
4_-53,-7.628341031978854
4_-52,-7.628341031978854
4_-51,-7.628341031978854
4_-50,-7.628341031978854
4_-49,-7.628341031978854
4_-48,-7.628341031978854
4_-47,-7.628341031978854
4_-46,-7.628341031978854
4_-45,-7.628341031978854
4_-44,-7.628341031978854
4_-43,-7.628341031978854
4_-42,-7.628341031978854
4_-41,-7.628341031978854
4_-40,-7.628341031978854
4_-39,-7.628341031978854
4_-38,-7.628341031978854
4_-37,-7.628341031978854
4_-36,-7.628341031978854
4_-35,-7.628341031978854
4_-34,-7.628341031978854
4_-33,-7.628341031978854
4_-32,-7.628341031978854
4_-31,-7.628341031978854
4_-30,-7.628341031978854
4_-29,-7.628341031978854
4_-28,-7.628341031978854
4_-27,-7.628341031978854
4_-26,-7.628341031978854
4_-25,-7.628341031978854
4_-24,-7.628341031978854
4_-23,-7.628341031978854
4_-22,-7.628341031978854
4_-21,-7.628341031978854
4_-20,-7.628341031978854
4_-19,-7.628341031978854
4_-18,-7.628341031978854
4_-17,-7.628341031978854
4_-16,-7.628341031978854
4_-15,-7.628341031978854
4_-14,-7.628341031978854
4_-13,-7.628341031978854
4_-12,-7.628341031978854
4_-11,-7.628341031978854
4_-10,-7.628341031978854
4_-9,-7.628341031978854
4_-8,-7.628341031978854
4_-7,-7.628341031978854
4_-6,-7.628341031978854
4_-5,-7.628341031978854
4_-4,-7.628341031978854
4_-3,-7.628341031978854
4_-2,-7.628341031978854
