,0
1_56,-33.23757438616913
1_57,-32.61796051458869
1_58,-31.99834664300824
1_59,-31.378732771427796
1_60,-30.75911889984735
1_61,-30.016899678510935
1_62,-29.274680457174522
1_63,-28.532461235838106
1_64,-27.790242014501693
1_65,-27.048022793165273
1_66,-26.305803571828864
1_67,-25.563584350492448
1_68,-24.821365129156028
1_69,-24.079145907819616
1_70,-23.3369266864832
1_71,-22.45100248437271
1_72,-21.56507828226222
1_73,-20.679154080151733
1_74,-19.793229878041245
1_75,-18.90730567593075
1_76,-18.021381473820263
1_77,-17.13545727170977
1_78,-16.24953306959928
1_79,-15.363608867488791
1_80,-14.4776846653783
2_-80,-14.2638112988787
2_-79,-15.34262909976433
2_-78,-16.42144690064996
2_-77,-17.500264701535592
2_-76,-18.579082502421223
2_-75,-19.65790030330685
2_-74,-20.736718104192484
2_-73,-21.815535905078114
2_-72,-22.89435370596374
2_-71,-23.97317150684937
2_-70,-25.051989307735
2_-69,-26.04958444318821
2_-68,-27.04717957864142
2_-67,-28.044774714094633
2_-66,-29.042369849547843
2_-65,-30.03996498500105
2_-64,-31.037560120454263
2_-63,-32.03515525590747
2_-62,-33.03275039136068
2_-61,-34.03034552681389
2_-60,-35.0279406622671
2_-59,-35.78115509814557
2_-58,-36.53436953402404
2_-57,-37.287583969902514
2_-56,-38.04079840578098
2_-55,-38.79401284165945
2_-54,-39.54722727753792
2_-53,-40.30044171341639
2_-52,-41.05365614929486
2_-51,-41.80687058517333
2_-50,-42.5600850210518
2_-49,-42.40219914414568
2_-48,-42.24431326723958
2_-47,-42.086427390333476
2_-46,-41.92854151342736
2_-45,-41.77065563652125
2_-44,-41.61276975961515
2_-43,-41.454883882709034
2_-42,-41.29699800580292
2_-41,-41.13911212889681
2_-40,-40.9812262519907
2_-39,-40.84008868753959
2_-38,-40.698951123088484
2_-37,-40.55781355863738
2_-36,-40.416675994186264
2_-35,-40.27553842973515
2_-34,-40.13440086528405
2_-33,-39.993263300832936
2_-32,-39.85212573638182
2_-31,-39.71098817193071
2_-30,-39.5698506074796
2_-29,-40.45846200286806
2_-28,-41.347073398256526
2_-27,-42.235684793644985
2_-26,-43.124296189033444
2_-25,-44.012907584421896
2_-24,-44.90151897981036
2_-23,-45.79013037519882
2_-22,-46.67874177058728
2_-21,-47.56735316597574
2_-20,-48.4559645613642
2_-19,-48.24519588683212
2_-18,-48.03442721230004
2_-17,-47.82365853776796
2_-16,-47.61288986323588
2_-15,-47.4021211887038
2_-14,-47.191352514171726
2_-13,-46.98058383963964
2_-12,-46.76981516510756
2_-11,-46.55904649057548
2_-10,-46.3482778160434
2_-9,-45.978633032708174
2_-8,-45.60898824937294
2_-7,-45.23934346603772
2_-6,-44.869698682702484
2_-5,-44.500053899367245
2_-4,-44.13040911603203
2_-3,-43.760764332696795
2_-2,-43.39111954936156
2_-1,-43.02147476602633
2_0,-42.6518299826911
2_1,-42.70354885259211
2_2,-42.75526772249312
2_3,-42.80698659239413
2_4,-42.85870546229515
2_5,-42.91042433219615
2_6,-42.96214320209717
2_7,-43.013862071998176
2_8,-43.065580941899185
2_9,-43.117299811800194
2_10,-43.1690186817012
2_11,-43.106014746237
2_12,-43.043010810772806
2_13,-42.98000687530861
2_14,-42.91700293984441
2_15,-42.8539990043802
2_16,-42.790995068916004
2_17,-42.72799113345181
2_18,-42.66498719798761
2_19,-42.601983262523405
2_20,-42.5389793270592
2_21,-42.76212401274887
2_22,-42.985268698438546
2_23,-43.208413384128214
2_24,-43.43155806981788
2_25,-43.65470275550755
2_26,-43.877847441197225
2_27,-44.100992126886894
2_28,-44.32413681257656
2_29,-44.54728149826623
2_30,-44.7704261839559
2_31,-43.97249726340506
2_32,-43.174568342854215
2_33,-42.376639422303384
2_34,-41.57871050175254
2_35,-40.780781581201694
2_36,-39.98285266065086
2_37,-39.18492374010002
2_38,-38.38699481954918
2_39,-37.58906589899834
2_40,-36.7911369784475
2_41,-36.88520344661252
2_42,-36.97926991477754
2_43,-37.07333638294256
2_44,-37.16740285110758
2_45,-37.2614693192726
2_46,-37.355535787437624
2_47,-37.44960225560264
2_48,-37.54366872376767
2_49,-37.637735191932684
2_50,-37.7318016600977
2_51,-37.15160534231609
2_52,-36.57140902453446
2_53,-35.99121270675285
2_54,-35.41101638897123
2_55,-34.8308200711896
2_56,-34.250623753407986
2_57,-33.670427435626365
2_58,-33.090231117844745
2_59,-32.510034800063124
2_60,-31.9298384822815
2_61,-30.911640186219362
2_62,-29.893441890157224
2_63,-28.875243594095085
2_64,-27.857045298032943
2_65,-26.838847001970798
2_66,-25.820648705908663
2_67,-24.80245040984652
2_68,-23.784252113784383
2_69,-22.766053817722238
2_70,-21.7478555216601
2_71,-21.049351006885978
2_72,-20.350846492111863
2_73,-19.65234197733774
2_74,-18.953837462563623
2_75,-18.255332947789498
2_76,-17.556828433015383
2_77,-16.85832391824126
2_78,-16.15981940346714
2_79,-15.461314888693021
2_80,-14.7628103739189
3_-80,-14.51597341461715
3_-79,-15.5312167581395
3_-78,-16.546460101661854
3_-77,-17.5617034451842
3_-76,-18.576946788706554
3_-75,-19.5921901322289
3_-74,-20.607433475751254
3_-73,-21.622676819273604
3_-72,-22.63792016279595
3_-71,-23.6531635063183
3_-70,-24.66840684984065
3_-69,-25.47503129324592
3_-68,-26.281655736651178
3_-67,-27.088280180056447
3_-66,-27.894904623461713
3_-65,-28.701529066866975
3_-64,-29.508153510272244
3_-63,-30.314777953677506
3_-62,-31.121402397082772
3_-61,-31.928026840488037
3_-60,-32.7346512838933
3_-59,-33.421405124621714
3_-58,-34.10815896535012
3_-57,-34.794912806078536
3_-56,-35.48166664680694
3_-55,-36.16842048753535
3_-54,-36.855174328263764
3_-53,-37.54192816899217
3_-52,-38.22868200972058
3_-51,-38.915435850448986
3_-50,-39.6021896911774
3_-49,-39.85198568760034
3_-48,-40.1017816840233
3_-47,-40.351577680446255
3_-46,-40.6013736768692
3_-45,-40.85116967329215
3_-44,-41.10096566971511
3_-43,-41.350761666138055
3_-42,-41.600557662561
3_-41,-41.85035365898395
3_-40,-42.100149655406895
3_-39,-41.901765109793374
3_-38,-41.70338056417985
3_-37,-41.50499601856633
3_-36,-41.3066114729528
3_-35,-41.108226927339274
3_-34,-40.90984238172575
3_-33,-40.71145783611223
3_-32,-40.513073290498696
3_-31,-40.314688744885174
3_-30,-40.11630419927165
3_-29,-40.6729243406537
3_-28,-41.22954448203574
3_-27,-41.78616462341779
3_-26,-42.34278476479983
3_-25,-42.89940490618188
3_-24,-43.45602504756393
3_-23,-44.01264518894597
3_-22,-44.56926533032801
3_-21,-45.125885471710056
3_-20,-45.682505613092104
3_-19,-45.5798844835505
3_-18,-45.47726335400889
3_-17,-45.37464222446729
3_-16,-45.27202109492568
3_-15,-45.16939996538408
3_-14,-45.06677883584247
3_-13,-44.96415770630087
3_-12,-44.86153657675926
3_-11,-44.75891544721766
3_-10,-44.65629431767605
3_-9,-44.40456701898135
3_-8,-44.15283972028665
3_-7,-43.901112421591954
3_-6,-43.64938512289726
3_-5,-43.39765782420255
3_-4,-43.14593052550785
3_-3,-42.894203226813154
3_-2,-42.64247592811845
3_-1,-42.39074862942375
3_0,-42.13902133072905
3_1,-42.87623678834737
3_2,-43.61345224596571
3_3,-44.350667703584044
3_4,-45.08788316120237
3_5,-45.825098618820704
3_6,-46.56231407643904
3_7,-47.29952953405736
3_8,-48.0367449916757
3_9,-48.77396044929402
3_10,-49.51117590691236
3_11,-49.378872659967826
3_12,-49.2465694130233
3_13,-49.114266166078785
3_14,-48.98196291913426
3_15,-48.84965967218973
3_16,-48.717356425245214
3_17,-48.58505317830068
3_18,-48.45274993135615
3_19,-48.32044668441163
3_20,-48.188143437467104
3_21,-47.59848859602829
3_22,-47.008833754589475
3_23,-46.41917891315066
3_24,-45.829524071711845
3_25,-45.23986923027302
3_26,-44.65021438883421
3_27,-44.0605595473954
3_28,-43.470904705956585
3_29,-42.88124986451776
3_30,-42.29159502307895
3_31,-41.79833912014826
3_32,-41.30508321721758
3_33,-40.8118273142869
3_34,-40.31857141135621
3_35,-39.82531550842552
3_36,-39.33205960549485
3_37,-38.83880370256416
3_38,-38.34554779963347
3_39,-37.85229189670279
3_40,-37.359035993772096
3_41,-37.39925423003857
3_42,-37.43947246630504
3_43,-37.47969070257151
3_44,-37.519908938837986
3_45,-37.560127175104455
3_46,-37.600345411370924
3_47,-37.64056364763739
3_48,-37.68078188390386
3_49,-37.72100012017033
3_50,-37.7612183564368
3_51,-37.14797982559625
3_52,-36.5347412947557
3_53,-35.92150276391516
3_54,-35.3082642330746
3_55,-34.69502570223405
3_56,-34.0817871713935
3_57,-33.46854864055295
3_58,-32.855310109712406
3_59,-32.24207157887185
3_60,-31.6288330480313
3_61,-30.603787961549887
3_62,-29.57874287506847
3_63,-28.55369778858706
3_64,-27.528652702105642
3_65,-26.503607615624222
3_66,-25.478562529142813
3_67,-24.453517442661397
3_68,-23.42847235617998
3_69,-22.403427269698565
3_70,-21.37838218321715
3_71,-20.752396481744626
3_72,-20.126410780272103
3_73,-19.500425078799577
3_74,-18.874439377327054
3_75,-18.248453675854524
3_76,-17.622467974382005
3_77,-16.996482272909475
3_78,-16.370496571436952
3_79,-15.744510869964426
3_80,-15.1185251684919
4_-80,-14.7681355303556
4_-79,-15.71980441651467
4_-78,-16.671473302673743
4_-77,-17.623142188832812
4_-76,-18.574811074991885
4_-75,-19.52647996115095
4_-74,-20.478148847310024
4_-73,-21.429817733469093
4_-72,-22.381486619628163
4_-71,-23.333155505787232
4_-70,-24.2848243919463
4_-69,-24.900478143303623
4_-68,-25.516131894660944
4_-67,-26.131785646018265
4_-66,-26.747439397375583
4_-65,-27.3630931487329
4_-64,-27.978746900090222
4_-63,-28.594400651447543
4_-62,-29.21005440280486
4_-61,-29.825708154162182
4_-60,-30.4413619055195
4_-59,-31.061655151097852
4_-58,-31.6819483966762
4_-57,-32.30224164225455
4_-56,-32.9225348878329
4_-55,-33.54282813341125
4_-54,-34.1631213789896
4_-53,-34.78341462456795
4_-52,-35.4037078701463
4_-51,-36.02400111572465
4_-50,-36.644294361303
4_-49,-37.30177223105501
4_-48,-37.95925010080702
4_-47,-38.616727970559026
4_-46,-39.27420584031104
4_-45,-39.93168371006305
4_-44,-40.58916157981506
4_-43,-41.24663944956707
4_-42,-41.904117319319084
4_-41,-42.56159518907109
4_-40,-43.2190730588231
4_-39,-42.96344153204716
4_-38,-42.70781000527122
4_-37,-42.452178478495284
4_-36,-42.19654695171934
4_-35,-41.9409154249434
4_-34,-41.68528389816746
4_-33,-41.429652371391526
4_-32,-41.174020844615576
4_-31,-40.91838931783964
4_-30,-40.6627577910637
4_-29,-40.88738667843933
4_-28,-41.11201556581496
4_-27,-41.336644453190594
4_-26,-41.561273340566224
4_-25,-41.78590222794185
4_-24,-42.010531115317484
4_-23,-42.235160002693114
4_-22,-42.459788890068744
4_-21,-42.684417777444374
4_-20,-42.90904666482
4_-19,-42.91457308026887
4_-18,-42.92009949571774
4_-17,-42.92562591116662
4_-16,-42.93115232661549
4_-15,-42.93667874206435
4_-14,-42.94220515751323
4_-13,-42.9477315729621
4_-12,-42.95325798841096
4_-11,-42.95878440385983
4_-10,-42.9643108193087
4_-9,-42.83050100525453
4_-8,-42.69669119120036
4_-7,-42.56288137714619
4_-6,-42.42907156309202
4_-5,-42.29526174903785
4_-4,-42.16145193498368
4_-3,-42.027642120929514
4_-2,-41.89383230687534
4_-1,-41.760022492821165
4_0,-41.626212678767
4_1,-43.04892472410265
4_2,-44.471636769438305
4_3,-45.894348814773956
4_4,-47.317060860109606
4_5,-48.73977290544525
4_6,-50.16248495078091
4_7,-51.58519699611655
4_8,-53.00790904145221
4_9,-54.43062108678785
4_10,-55.8533331321235
4_11,-55.65173057369865
4_12,-55.450128015273805
4_13,-55.24852545684895
4_14,-55.04692289842411
4_15,-54.84532033999925
4_16,-54.64371778157441
4_17,-54.44211522314956
4_18,-54.240512664724704
4_19,-54.03891010629985
4_20,-53.837307547875
4_21,-52.4348531793077
4_22,-51.0323988107404
4_23,-49.629944442173105
4_24,-48.22749007360581
4_25,-46.8250357050385
4_26,-45.4225813364712
4_27,-44.020126967903906
4_28,-42.6176725993366
4_29,-41.215218230769295
4_30,-39.812763862202
4_31,-39.624180976891466
4_32,-39.43559809158094
4_33,-39.24701520627042
4_34,-39.05843232095988
4_35,-38.86984943564935
4_36,-38.681266550338826
4_37,-38.492683665028295
4_38,-38.304100779717764
4_39,-38.11551789440723
4_40,-37.9269350090967
4_41,-37.91330501346462
4_42,-37.89967501783254
4_43,-37.88604502220046
4_44,-37.87241502656838
4_45,-37.8587850309363
4_46,-37.845155035304224
4_47,-37.831525039672144
4_48,-37.81789504404006
4_49,-37.80426504840798
4_50,-37.7906350527759
4_51,-37.144354308876416
4_52,-36.49807356497694
4_53,-35.85179282107746
4_54,-35.205512077177985
4_55,-34.5592313332785
4_56,-33.91295058937902
4_57,-33.26666984547954
4_58,-32.62038910158006
4_59,-31.97410835768058
4_60,-31.3278276137811
4_61,-30.29593573688041
4_62,-29.264043859979722
4_63,-28.23215198307903
4_64,-27.20026010617834
4_65,-26.16836822927765
4_66,-25.136476352376963
4_67,-24.104584475476273
4_68,-23.072692598575582
4_69,-22.04080072167489
4_70,-21.0089088447742
4_71,-20.455441956603273
4_72,-19.901975068432343
4_73,-19.348508180261412
4_74,-18.79504129209048
4_75,-18.24157440391955
4_76,-17.688107515748623
4_77,-17.134640627577692
4_78,-16.58117373940676
4_79,-16.02770685123583
4_80,-15.4742399630649
5_-80,-14.775144356696199
5_-79,-15.759090697553786
5_-78,-16.743037038411373
5_-77,-17.726983379268958
5_-76,-18.710929720126543
5_-75,-19.694876060984125
5_-74,-20.678822401841714
5_-73,-21.6627687426993
5_-72,-22.64671508355688
5_-71,-23.630661424414466
5_-70,-24.61460776527205
5_-69,-25.36420349158964
5_-68,-26.113799217907232
5_-67,-26.863394944224826
5_-66,-27.612990670542416
5_-65,-28.362586396860003
5_-64,-29.112182123177593
5_-63,-29.861777849495184
5_-62,-30.611373575812774
5_-61,-31.360969302130364
5_-60,-32.11056502844795
5_-59,-32.42676707736401
5_-58,-32.74296912628007
5_-57,-33.05917117519613
5_-56,-33.375373224112195
5_-55,-33.69157527302825
5_-54,-34.00777732194431
5_-53,-34.32397937086037
5_-52,-34.640181419776425
5_-51,-34.95638346869249
5_-50,-35.27258551760855
5_-49,-35.818634940845484
5_-48,-36.36468436408242
5_-47,-36.91073378731936
5_-46,-37.456783210556296
5_-45,-38.002832633793226
5_-44,-38.54888205703016
5_-43,-39.0949314802671
5_-42,-39.64098090350403
5_-41,-40.18703032674097
5_-40,-40.733079749977904
5_-39,-40.87148495833176
5_-38,-41.00989016668563
5_-37,-41.148295375039496
5_-36,-41.28670058339336
5_-35,-41.42510579174722
5_-34,-41.563511000101094
5_-33,-41.70191620845496
5_-32,-41.84032141680882
5_-31,-41.978726625162686
5_-30,-42.11713183351655
5_-29,-42.14240577148928
5_-28,-42.16767970946201
5_-27,-42.19295364743475
5_-26,-42.21822758540747
5_-25,-42.243501523380196
5_-24,-42.26877546135293
5_-23,-42.294049399325665
5_-22,-42.31932333729839
5_-21,-42.34459727527113
5_-20,-42.369871213243854
5_-19,-42.50779609150614
5_-18,-42.64572096976842
5_-17,-42.783645848030716
5_-16,-42.921570726293
5_-15,-43.05949560455527
5_-14,-43.19742048281756
5_-13,-43.33534536107985
5_-12,-43.47327023934213
5_-11,-43.61119511760442
5_-10,-43.7491199958667
5_-9,-43.59212017232108
5_-8,-43.43512034877548
5_-7,-43.27812052522986
5_-6,-43.12112070168424
5_-5,-42.96412087813863
5_-4,-42.80712105459301
5_-3,-42.6501212310474
5_-2,-42.49312140750178
5_-1,-42.336121583956164
5_0,-42.17912176041055
5_1,-43.090612163088466
5_2,-44.00210256576638
5_3,-44.913592968444306
5_4,-45.82508337112222
5_5,-46.73657377380012
5_6,-47.648064176478044
5_7,-48.55955457915596
5_8,-49.47104498183387
5_9,-50.38253538451178
5_10,-51.294025787189696
5_11,-51.09858836272065
5_12,-50.90315093825159
5_13,-50.70771351378254
5_14,-50.51227608931349
5_15,-50.316838664844425
5_16,-50.12140124037538
5_17,-49.925963815906314
5_18,-49.730526391437266
5_19,-49.5350889669682
5_20,-49.339651542499155
5_21,-48.35999052741068
5_22,-47.38032951232221
5_23,-46.400668497233745
5_24,-45.42100748214528
5_25,-44.4413464670568
5_26,-43.46168545196833
5_27,-42.48202443687986
5_28,-41.50236342179139
5_29,-40.52270240670292
5_30,-39.54304139161445
5_31,-39.222098986487985
5_32,-38.90115658136152
5_33,-38.58021417623506
5_34,-38.259271771108594
5_35,-37.93832936598213
5_36,-37.61738696085567
5_37,-37.296444555729195
5_38,-36.97550215060273
5_39,-36.65455974547627
5_40,-36.333617340349804
5_41,-36.264438188846746
5_42,-36.19525903734369
5_43,-36.12607988584064
5_44,-36.05690073433758
5_45,-35.987721582834524
5_46,-35.918542431331474
5_47,-35.849363279828424
5_48,-35.78018412832536
5_49,-35.7110049768223
5_50,-35.641825825319245
5_51,-35.163559801168226
5_52,-34.68529377701721
5_53,-34.207027752866196
5_54,-33.72876172871518
5_55,-33.250495704564145
5_56,-32.77222968041313
5_57,-32.293963656262115
5_58,-31.81569763211109
5_59,-31.33743160796007
5_60,-30.85916558380905
5_61,-29.98465915610985
5_62,-29.110152728410654
5_63,-28.23564630071145
5_64,-27.361139873012252
5_65,-26.48663344531305
5_66,-25.61212701761385
5_67,-24.737620589914652
5_68,-23.863114162215453
5_69,-22.98860773451625
5_70,-22.114101306817048
5_71,-21.453992008972886
5_72,-20.79388271112872
5_73,-20.133773413284555
5_74,-19.47366411544039
5_75,-18.813554817596224
5_76,-18.15344551975206
5_77,-17.493336221907896
5_78,-16.83322692406373
5_79,-16.173117626219565
5_80,-15.513008328375399
6_-80,-14.7821531830368
6_-79,-15.7983769785929
6_-78,-16.814600774149
6_-77,-17.8308245697051
6_-76,-18.8470483652612
6_-75,-19.8632721608173
6_-74,-20.879495956373404
6_-73,-21.8957197519295
6_-72,-22.9119435474856
6_-71,-23.9281673430417
6_-70,-24.9443911385978
6_-69,-25.82792883987566
6_-68,-26.71146654115352
6_-67,-27.595004242431383
6_-66,-28.478541943709246
6_-65,-29.3620796449871
6_-64,-30.245617346264964
6_-63,-31.129155047542824
6_-62,-32.01269274882068
6_-61,-32.89623045009854
6_-60,-33.7797681513764
6_-59,-33.79187900363017
6_-58,-33.80398985588394
6_-57,-33.81610070813771
6_-56,-33.82821156039148
6_-55,-33.84032241264525
6_-54,-33.85243326489902
6_-53,-33.86454411715279
6_-52,-33.87665496940656
6_-51,-33.88876582166033
6_-50,-33.9008766739141
6_-49,-34.33549765063596
6_-48,-34.77011862735782
6_-47,-35.204739604079684
6_-46,-35.639360580801544
6_-45,-36.073981557523396
6_-44,-36.50860253424526
6_-43,-36.94322351096713
6_-42,-37.37784448768898
6_-41,-37.81246546441084
6_-40,-38.2470864411327
6_-39,-38.77952838461637
6_-38,-39.311970328100045
6_-37,-39.84441227158372
6_-36,-40.37685421506738
6_-35,-40.90929615855105
6_-34,-41.441738102034726
6_-33,-41.974180045518395
6_-32,-42.506621989002056
6_-31,-43.03906393248573
6_-30,-43.5715058759694
6_-29,-43.39742486453923
6_-28,-43.22334385310906
6_-27,-43.049262841678896
6_-26,-42.87518183024872
6_-25,-42.701100818818546
6_-24,-42.527019807388385
6_-23,-42.35293879595821
6_-22,-42.17885778452804
6_-21,-42.00477677309787
6_-20,-41.8306957616677
6_-19,-42.1010191027434
6_-18,-42.3713424438191
6_-17,-42.641665784894805
6_-16,-42.91198912597051
6_-15,-43.1823124670462
6_-14,-43.452635808121904
6_-13,-43.72295914919761
6_-12,-43.9932824902733
