,0
86_79,-16.12587962792782
86_80,-14.9223171072065
87_-80,-16.85939139248055
87_-79,-17.975008068594374
87_-78,-19.090624744708194
87_-77,-20.20624142082201
87_-76,-21.32185809693583
87_-75,-22.43747477304965
87_-74,-23.553091449163475
87_-73,-24.66870812527729
87_-72,-25.78432480139111
87_-71,-26.89994147750493
87_-70,-28.01555815361875
87_-69,-28.626918484630618
87_-68,-29.23827881564249
87_-67,-29.849639146654365
87_-66,-30.460999477666235
87_-65,-31.0723598086781
87_-64,-31.68372013968997
87_-63,-32.29508047070184
87_-62,-32.906440801713714
87_-61,-33.51780113272558
87_-60,-34.12916146373745
87_-59,-34.53825354409356
87_-58,-34.947345624449675
87_-57,-35.356437704805785
87_-56,-35.765529785161895
87_-55,-36.174621865518006
87_-54,-36.583713945874116
87_-53,-36.99280602623023
87_-52,-37.40189810658633
87_-51,-37.81099018694244
87_-50,-38.22008226729855
87_-49,-38.24948609295142
87_-48,-38.27888991860429
87_-47,-38.30829374425716
87_-46,-38.337697569910034
87_-45,-38.3671013955629
87_-44,-38.396505221215776
87_-43,-38.42590904686865
87_-42,-38.45531287252152
87_-41,-38.48471669817438
87_-40,-38.514120523827245
87_-39,-38.56176599234698
87_-38,-38.60941146086671
87_-37,-38.65705692938644
87_-36,-38.704702397906175
87_-35,-38.7523478664259
87_-34,-38.79999333494563
87_-33,-38.84763880346536
87_-32,-38.89528427198509
87_-31,-38.94292974050482
87_-30,-38.99057520902455
87_-29,-38.668937877299754
87_-28,-38.34730054557495
87_-27,-38.02566321385015
87_-26,-37.70402588212535
87_-25,-37.38238855040055
87_-24,-37.060751218675755
87_-23,-36.73911388695095
87_-22,-36.41747655522615
87_-21,-36.09583922350136
87_-20,-35.77420189177655
87_-19,-35.80412821773482
87_-18,-35.83405454369309
87_-17,-35.863980869651364
87_-16,-35.893907195609636
87_-15,-35.9238335215679
87_-14,-35.95375984752617
87_-13,-35.98368617348444
87_-12,-36.013612499442715
87_-11,-36.04353882540099
87_-10,-36.07346515135925
87_-9,-36.310809760746125
87_-8,-36.54815437013299
87_-7,-36.785498979519865
87_-6,-37.02284358890673
87_-5,-37.2601881982936
87_-4,-37.49753280768047
87_-3,-37.734877417067345
87_-2,-37.97222202645421
87_-1,-38.209566635841085
87_0,-38.44691124522795
87_1,-37.90877174577314
87_2,-37.370632246318316
87_3,-36.83249274686351
87_4,-36.294353247408694
87_5,-35.75621374795387
87_6,-35.218074248499065
87_7,-34.67993474904425
87_8,-34.14179524958943
87_9,-33.60365575013462
87_10,-33.0655162506798
87_11,-34.30034225637428
87_12,-35.53516826206876
87_13,-36.769994267763245
87_14,-38.004820273457725
87_15,-39.2396462791522
87_16,-40.474472284846684
87_17,-41.70929829054116
87_18,-42.94412429623564
87_19,-44.178950301930115
87_20,-45.4137763076246
87_21,-43.78185437467749
87_22,-42.149932441730385
87_23,-40.51801050878329
87_24,-38.88608857583618
87_25,-37.254166642889075
87_26,-35.622244709941974
87_27,-33.99032277699487
87_28,-32.358400844047765
87_29,-30.726478911100656
87_30,-29.09455697815355
87_31,-30.08842071953163
87_32,-31.08228446090971
87_33,-32.0761482022878
87_34,-33.070011943665875
87_35,-34.06387568504395
87_36,-35.05773942642203
87_37,-36.05160316780012
87_38,-37.04546690917819
87_39,-38.03933065055627
87_40,-39.03319439193435
87_41,-38.783224882218875
87_42,-38.533255372503405
87_43,-38.28328586278793
87_44,-38.03331635307245
87_45,-37.78334684335698
87_46,-37.5333773336415
87_47,-37.283407823926034
87_48,-37.03343831421055
87_49,-36.78346880449507
87_50,-36.5334992947796
87_51,-36.616990406214754
87_52,-36.700481517649926
87_53,-36.783972629085085
87_54,-36.86746374052024
87_55,-36.9509548519554
87_56,-37.03444596339057
87_57,-37.117937074825726
87_58,-37.201428186260884
87_59,-37.284919297696035
87_60,-37.3684104091312
87_61,-36.31708967239385
87_62,-35.265768935656496
87_63,-34.21444819891915
87_64,-33.163127462181805
87_65,-32.11180672544445
87_66,-31.0604859887071
87_67,-30.009165251969755
87_68,-28.957844515232402
87_69,-27.90652377849505
87_70,-26.8552030417577
87_71,-25.73809343358194
87_72,-24.620983825406185
87_73,-23.503874217230425
87_74,-22.386764609054662
87_75,-21.2696550008789
87_76,-20.15254539270314
87_77,-19.03543578452738
87_78,-17.91832617635162
87_79,-16.80121656817586
87_80,-15.684106960000099
88_-80,-17.9107945336291
88_-79,-18.899782357148123
88_-78,-19.88877018066714
88_-77,-20.877758004186163
88_-76,-21.86674582770518
88_-75,-22.8557336512242
88_-74,-23.844721474743224
88_-73,-24.833709298262242
88_-72,-25.82269712178126
88_-71,-26.811684945300282
88_-70,-27.8006727688193
88_-69,-28.14410125856985
88_-68,-28.4875297483204
88_-67,-28.830958238070952
88_-66,-29.174386727821503
88_-65,-29.51781521757205
88_-64,-29.8612437073226
88_-63,-30.20467219707315
88_-62,-30.5481006868237
88_-61,-30.89152917657425
88_-60,-31.2349576663248
88_-59,-32.39448174677177
88_-58,-33.554005827218745
88_-57,-34.713529907665716
88_-56,-35.87305398811269
88_-55,-37.03257806855965
88_-54,-38.19210214900663
88_-53,-39.35162622945359
88_-52,-40.511150309900565
88_-51,-41.67067439034753
88_-50,-42.8301984707945
88_-49,-41.84474019040338
88_-48,-40.859281910012264
88_-47,-39.87382362962114
88_-46,-38.88836534923003
88_-45,-37.9029070688389
88_-44,-36.917448788447786
88_-43,-35.931990508056664
88_-42,-34.94653222766554
88_-41,-33.96107394727442
88_-40,-32.9756156668833
88_-39,-33.293205918572056
88_-38,-33.61079617026082
88_-37,-33.92838642194958
88_-36,-34.24597667363834
88_-35,-34.563566925327095
88_-34,-34.881157177015865
88_-33,-35.19874742870462
88_-32,-35.51633768039338
88_-31,-35.83392793208214
88_-30,-36.1515181837709
88_-29,-36.0921551633291
88_-28,-36.032792142887295
88_-27,-35.9734291224455
88_-26,-35.9140661020037
88_-25,-35.854703081561894
88_-24,-35.7953400611201
88_-23,-35.7359770406783
88_-22,-35.6766140202365
88_-21,-35.617250999794706
88_-20,-35.5578879793529
88_-19,-35.50051315086056
88_-18,-35.44313832236822
88_-17,-35.385763493875885
88_-16,-35.32838866538354
88_-15,-35.2710138368912
88_-14,-35.213639008398864
88_-13,-35.15626417990653
88_-12,-35.09888935141418
88_-11,-35.041514522921844
88_-10,-34.9841396944295
88_-9,-35.17386899945822
88_-8,-35.36359830448694
88_-7,-35.55332760951566
88_-6,-35.74305691454438
88_-5,-35.9327862195731
88_-4,-36.12251552460182
88_-3,-36.312244829630544
88_-2,-36.501974134659264
88_-1,-36.69170343968798
88_0,-36.8814327447167
88_1,-36.535129222340885
88_2,-36.18882569996508
88_3,-35.842522177589274
88_4,-35.49621865521346
88_5,-35.14991513283765
88_6,-34.80361161046184
88_7,-34.45730808808604
88_8,-34.11100456571022
88_9,-33.76470104333441
88_10,-33.4183975209586
88_11,-35.28727694213719
88_12,-37.15615636331578
88_13,-39.02503578449438
88_14,-40.89391520567296
88_15,-42.762794626851544
88_16,-44.63167404803014
88_17,-46.50055346920873
88_18,-48.36943289038732
88_19,-50.238312311565906
88_20,-52.1071917327445
88_21,-49.8334879205602
88_22,-47.5597841083759
88_23,-45.2860802961916
88_24,-43.012376484007305
88_25,-40.738672671823
88_26,-38.4649688596387
88_27,-36.19126504745441
88_28,-33.9175612352701
88_29,-31.643857423085798
88_30,-29.3701536109015
88_31,-30.07881716965202
88_32,-30.787480728402542
88_33,-31.496144287153065
88_34,-32.20480784590359
88_35,-32.9134714046541
88_36,-33.622134963404626
88_37,-34.33079852215515
88_38,-35.039462080905665
88_39,-35.74812563965618
88_40,-36.4567891984067
88_41,-36.57246785180291
88_42,-36.68814650519913
88_43,-36.80382515859534
88_44,-36.91950381199155
88_45,-37.03518246538775
88_46,-37.150861118783965
88_47,-37.26653977218018
88_48,-37.38221842557638
88_49,-37.49789707897259
88_50,-37.6135757323688
88_51,-37.099105906334195
88_52,-36.58463608029958
88_53,-36.070166254264976
88_54,-35.55569642823036
88_55,-35.04122660219575
88_56,-34.52675677616114
88_57,-34.01228695012653
88_58,-33.497817124091924
88_59,-32.98334729805731
88_60,-32.4688774720227
88_61,-31.897236101729998
88_62,-31.3255947314373
88_63,-30.753953361144603
88_64,-30.1823119908519
88_65,-29.610670620559198
88_66,-29.039029250266502
88_67,-28.467387879973803
88_68,-27.895746509681103
88_69,-27.3241051393884
88_70,-26.7524637690957
88_71,-25.721807073465502
88_72,-24.691150377835303
88_73,-23.6604936822051
88_74,-22.6298369865749
88_75,-21.5991802909447
88_76,-20.568523595314502
88_77,-19.537866899684303
88_78,-18.5072102040541
88_79,-17.4765535084239
88_80,-16.4458968127937
89_-80,-18.4724031706912
89_-79,-19.588058548526778
89_-78,-20.70371392636235
89_-77,-21.819369304197927
89_-76,-22.9350246820335
89_-75,-24.050680059869073
89_-74,-25.166335437704653
89_-73,-26.281990815540226
89_-72,-27.3976461933758
89_-71,-28.513301571211375
89_-70,-29.62895694904695
89_-69,-30.355263217813654
89_-68,-31.081569486580364
89_-67,-31.807875755347066
89_-66,-32.534182024113775
89_-65,-33.260488292880474
89_-64,-33.98679456164718
89_-63,-34.713100830413886
89_-62,-35.43940709918059
89_-61,-36.16571336794729
89_-60,-36.892019636714
89_-59,-37.141136095993524
89_-58,-37.390252555273065
89_-57,-37.6393690145526
89_-56,-37.88848547383212
89_-55,-38.13760193311165
89_-54,-38.38671839239119
89_-53,-38.63583485167071
89_-52,-38.88495131095024
89_-51,-39.13406777022977
89_-50,-39.3831842295093
89_-49,-39.196528328925986
89_-48,-39.00987242834268
89_-47,-38.82321652775937
89_-46,-38.63656062717607
89_-45,-38.44990472659275
89_-44,-38.263248826009445
89_-43,-38.076592925426134
89_-42,-37.88993702484282
89_-41,-37.70328112425951
89_-40,-37.5166252236762
89_-39,-37.22502491947487
89_-38,-36.93342461527355
89_-37,-36.64182431107223
89_-36,-36.3502240068709
89_-35,-36.05862370266957
89_-34,-35.767023398468254
89_-33,-35.47542309426693
89_-32,-35.183822790065605
89_-31,-34.89222248586428
89_-30,-34.60062218166295
89_-29,-34.77391178798411
89_-28,-34.94720139430527
89_-27,-35.12049100062644
89_-26,-35.29378060694759
89_-25,-35.46707021326875
89_-24,-35.64035981958991
89_-23,-35.81364942591107
89_-22,-35.98693903223223
89_-21,-36.16022863855339
89_-20,-36.333518244874554
89_-19,-36.35596130928801
89_-18,-36.37840437370147
89_-17,-36.40084743811494
89_-16,-36.423290502528396
89_-15,-36.445733566941854
89_-14,-36.46817663135531
89_-13,-36.49061969576878
89_-12,-36.51306276018223
89_-11,-36.53550582459569
89_-10,-36.557948889009154
89_-9,-36.38196348423034
89_-8,-36.205978079451526
89_-7,-36.02999267467272
89_-6,-35.85400726989391
89_-5,-35.6780218651151
89_-4,-35.50203646033629
89_-3,-35.326051055557485
89_-2,-35.15006565077867
89_-1,-34.97408024599986
89_0,-34.798094841221044
89_1,-34.4672286654759
89_2,-34.136362489730764
89_3,-33.805496313985614
89_4,-33.47463013824047
89_5,-33.14376396249532
89_6,-32.812897786750185
89_7,-32.48203161100504
89_8,-32.15116543525989
89_9,-31.820299259514744
89_10,-31.489433083769597
89_11,-32.62026808248761
89_12,-33.75110308120562
89_13,-34.881938079923636
89_14,-36.012773078641644
89_15,-37.143608077359644
89_16,-38.27444307607766
89_17,-39.405278074795675
89_18,-40.53611307351368
89_19,-41.66694807223169
89_20,-42.7977830709497
89_21,-41.463825420266254
89_22,-40.1298677695828
89_23,-38.79591011889935
89_24,-37.461952468215905
89_25,-36.127994817532446
89_26,-34.794037166849
89_27,-33.46007951616556
89_28,-32.1261218654821
89_29,-30.792164214798646
89_30,-29.4582065641152
89_31,-31.32818613754626
89_32,-33.198165710977335
89_33,-35.0681452844084
89_34,-36.93812485783947
89_35,-38.80810443127053
89_36,-40.678084004701596
89_37,-42.54806357813266
89_38,-44.41804315156372
89_39,-46.28802272499479
89_40,-48.158002298425856
89_41,-46.851876403551266
89_42,-45.545750508676676
89_43,-44.239624613802086
89_44,-42.9334987189275
89_45,-41.6273728240529
89_46,-40.321246929178315
89_47,-39.01512103430373
89_48,-37.708995139429135
89_49,-36.402869244554545
89_50,-35.096743349679954
89_51,-34.84462411918148
89_52,-34.59250488868301
89_53,-34.340385658184545
89_54,-34.08826642768607
89_55,-33.8361471971876
89_56,-33.584027966689135
89_57,-33.33190873619066
89_58,-33.07978950569219
89_59,-32.82767027519372
89_60,-32.575551044695246
89_61,-32.26128847568479
89_62,-31.94702590667434
89_63,-31.63276333766389
89_64,-31.318500768653433
89_65,-31.00423819964297
89_66,-30.68997563063252
89_67,-30.375713061622065
89_68,-30.061450492611613
89_69,-29.747187923601153
89_70,-29.4329253545907
89_71,-28.16167777979855
89_72,-26.8904302050064
89_73,-25.61918263021425
89_74,-24.3479350554221
89_75,-23.07668748062995
89_76,-21.8054399058378
89_77,-20.534192331045652
89_78,-19.2629447562535
89_79,-17.99169718146135
89_80,-16.7204496066692
90_-80,-19.0340118077533
90_-79,-20.27633473990543
90_-78,-21.51865767205756
90_-77,-22.760980604209692
90_-76,-24.00330353636182
90_-75,-25.245626468513947
90_-74,-26.487949400666082
90_-73,-27.73027233281821
90_-72,-28.97259526497034
90_-71,-30.21491819712247
90_-70,-31.4572411292746
90_-69,-32.56642517705746
90_-68,-33.67560922484032
90_-67,-34.78479327262318
90_-66,-35.893977320406044
90_-65,-37.0031613681889
90_-64,-38.11234541597176
90_-63,-39.22152946375462
90_-62,-40.33071351153748
90_-61,-41.439897559320336
90_-60,-42.5490816071032
90_-59,-41.88779044521529
90_-58,-41.226499283327385
90_-57,-40.565208121439476
90_-56,-39.903916959551566
90_-55,-39.24262579766365
90_-54,-38.58133463577575
90_-53,-37.92004347388783
90_-52,-37.25875231199993
90_-51,-36.59746115011201
90_-50,-35.9361699882241
90_-49,-36.5483164674486
90_-48,-37.16046294667311
90_-47,-37.772609425897606
90_-46,-38.384755905122105
90_-45,-38.9969023843466
90_-44,-39.609048863571104
90_-43,-40.2211953427956
90_-42,-40.8333418220201
90_-41,-41.4454883012446
90_-40,-42.0576347804691
90_-39,-41.15684392037769
90_-38,-40.256053060286284
90_-37,-39.35526220019487
90_-36,-38.45447134010347
90_-35,-37.55368048001205
90_-34,-36.65288961992064
90_-33,-35.75209875982924
90_-32,-34.851307899737826
90_-31,-33.950517039646414
90_-30,-33.049726179555
90_-29,-33.45566841263912
90_-28,-33.861610645723246
90_-27,-34.267552878807365
90_-26,-34.673495111891484
90_-25,-35.0794373449756
90_-24,-35.48537957805973
90_-23,-35.89132181114385
90_-22,-36.297264044227965
90_-21,-36.703206277312084
90_-20,-37.1091485103962
90_-19,-37.21140946771546
90_-18,-37.31367042503472
90_-17,-37.41593138235399
90_-16,-37.51819233967325
90_-15,-37.6204532969925
90_-14,-37.72271425431177
90_-13,-37.82497521163103
90_-12,-37.92723616895028
90_-11,-38.02949712626954
90_-10,-38.1317580835888
90_-9,-37.59005796900246
90_-8,-37.04835785441612
90_-7,-36.506657739829784
90_-6,-35.96495762524344
90_-5,-35.423257510657095
90_-4,-34.88155739607076
90_-3,-34.33985728148442
90_-2,-33.79815716689808
90_-1,-33.25645705231174
90_0,-32.7147569377254
90_1,-32.399328108610916
90_2,-32.08389927949644
90_3,-31.76847045038196
90_4,-31.45304162126748
90_5,-31.137612792153
90_6,-30.82218396303852
90_7,-30.50675513392404
90_8,-30.19132630480956
90_9,-29.87589747569508
90_10,-29.5604686465806
90_11,-29.953259222838028
90_12,-30.34604979909546
90_13,-30.738840375352893
90_14,-31.131630951610322
90_15,-31.52442152786775
90_16,-31.917212104125184
90_17,-32.31000268038261
90_18,-32.70279325664004
90_19,-33.095583832897475
90_20,-33.4883744091549
90_21,-33.094162919972305
90_22,-32.6999514307897
90_23,-32.3057399416071
90_24,-31.911528452424502
90_25,-31.5173169632419
90_26,-31.123105474059304
90_27,-30.728893984876706
90_28,-30.3346824956941
90_29,-29.9404710065115
90_30,-29.5462595173289
90_31,-32.57755510544051
90_32,-35.60885069355212
90_33,-38.64014628166373
90_34,-41.67144186977535
90_35,-44.702737457886954
90_36,-47.734033045998565
90_37,-50.765328634110176
90_38,-53.79662422222179
90_39,-56.8279198103334
90_40,-59.859215398445
90_41,-57.13128495529961
90_42,-54.40335451215423
90_43,-51.675424069008834
90_44,-48.947493625863444
90_45,-46.21956318271805
90_46,-43.491632739572665
90_47,-40.763702296427276
90_48,-38.03577185328189
90_49,-35.30784141013649
90_50,-32.5799109669911
90_51,-32.590142332028776
90_52,-32.600373697066445
90_53,-32.61060506210411
90_54,-32.62083642714178
90_55,-32.63106779217945
90_56,-32.64129915721713
90_57,-32.651530522254795
90_58,-32.661761887292464
90_59,-32.67199325233013
90_60,-32.6822246173678
90_61,-32.62534084963959
90_62,-32.56845708191138
90_63,-32.511573314183174
90_64,-32.454689546454965
90_65,-32.39780577872675
90_66,-32.34092201099854
90_67,-32.28403824327033
90_68,-32.22715447554212
90_69,-32.17027070781391
90_70,-32.1133869400857
90_71,-30.6015484861316
90_72,-29.0897100321775
90_73,-27.5778715782234
90_74,-26.0660331242693
90_75,-24.554194670315198
90_76,-23.0423562163611
90_77,-21.530517762407
90_78,-20.0186793084529
90_79,-18.5068408544988
90_80,-16.9950024005447
91_-80,-18.94678224768265
91_-79,-20.30231923469548
91_-78,-21.65785622170832
91_-77,-23.013393208721155
91_-76,-24.368930195733988
91_-75,-25.72446718274682
91_-74,-27.080004169759665
91_-73,-28.435541156772498
91_-72,-29.79107814378533
91_-71,-31.146615130798164
91_-70,-32.502152117811
91_-69,-32.99216959648366
91_-68,-33.482187075156325
91_-67,-33.97220455382899
91_-66,-34.46222203250164
91_-65,-34.9522395111743
91_-64,-35.44225698984696
91_-63,-35.93227446851962
91_-62,-36.42229194719228
91_-61,-36.91230942586494
91_-60,-37.4023269045376
91_-59,-37.5906962159642
91_-58,-37.77906552739082
91_-57,-37.96743483881742
91_-56,-38.15580415024402
91_-55,-38.34417346167062
91_-54,-38.532542773097234
91_-53,-38.72091208452384
91_-52,-38.909281395950444
91_-51,-39.09765070737705
91_-50,-39.286020018803654
91_-49,-39.389178723056624
91_-48,-39.49233742730959
91_-47,-39.59549613156257
91_-46,-39.69865483581553
91_-45,-39.8018135400685
91_-44,-39.90497224432147
91_-43,-40.00813094857445
91_-42,-40.11128965282741
91_-41,-40.214448357080386
91_-40,-40.31760706133335
91_-39,-39.74874063512934
91_-38,-39.17987420892532
91_-37,-38.61100778272131
91_-36,-38.04214135651729
91_-35,-37.47327493031327
91_-34,-36.90440850410926
91_-33,-36.335542077905245
91_-32,-35.766675651701235
91_-31,-35.19780922549722
91_-30,-34.6289427992932
91_-29,-34.65479533225593
91_-28,-34.680647865218674
91_-27,-34.706500398181404
91_-26,-34.73235293114414
91_-25,-34.75820546410688
91_-24,-34.78405799706962
91_-23,-34.80991053003235
91_-22,-34.835763062995085
91_-21,-34.861615595957815
91_-20,-34.88746812892055
91_-19,-35.22707142212262
91_-18,-35.56667471532468
91_-17,-35.90627800852675
91_-16,-36.245881301728815
91_-15,-36.585484594930875
91_-14,-36.92508788813294
91_-13,-37.26469118133501
91_-12,-37.60429447453707
91_-11,-37.94389776773913
91_-10,-38.2835010609412
91_-9,-38.07401562301106
91_-8,-37.864530185080916
91_-7,-37.65504474715078
91_-6,-37.44555930922064
91_-5,-37.2360738712905
91_-4,-37.02658843336036
91_-3,-36.817102995430226
91_-2,-36.60761755750008
91_-1,-36.39813211956994
91_0,-36.188646681639796
91_1,-35.87657776535535
91_2,-35.564508849070904
91_3,-35.25243993278645
91_4,-34.940371016502006
91_5,-34.628302100217546
91_6,-34.3162331839331
91_7,-34.004164267648655
91_8,-33.6920953513642
91_9,-33.38002643507975
91_10,-33.067957518795296
91_11,-33.559452036933976
91_12,-34.05094655507265
91_13,-34.54244107321133
91_14,-35.03393559135
91_15,-35.525430109488674
91_16,-36.016924627627354
91_17,-36.50841914576603
91_18,-36.99991366390471
91_19,-37.49140818204337
91_20,-37.98290270018205
91_21,-38.069800329555406
91_22,-38.15669795892876
91_23,-38.24359558830212
91_24,-38.330493217675475
91_25,-38.41739084704882
91_26,-38.50428847642218
91_27,-38.59118610579554
91_28,-38.67808373516889
91_29,-38.764981364542244
91_30,-38.8518789939156
91_31,-39.76403907472949
91_32,-40.67619915554338
91_33,-41.58835923635728
91_34,-42.50051931717117
91_35,-43.41267939798505
91_36,-44.32483947879894
91_37,-45.23699955961284
91_38,-46.149159640426724
91_39,-47.061319721240615
91_40,-47.9734798020545
91_41,-46.6341299384209
91_42,-45.2947800747873
91_43,-43.95543021115369
91_44,-42.61608034752008
91_45,-41.276730483886475
91_46,-39.937380620252874
91_47,-38.598030756619266
91_48,-37.258680892985666
91_49,-35.91933102935205
91_50,-34.57998116571845
91_51,-35.98191735870948
91_52,-37.38385355170051
91_53,-38.78578974469154
91_54,-40.18772593768257
91_55,-41.5896621306736
91_56,-42.99159832366464
91_57,-44.39353451665566
91_58,-45.79547070964669
91_59,-47.197406902637724
91_60,-48.599343095628754
91_61,-47.161370736604184
91_62,-45.72339837757961
91_63,-44.28542601855505
91_64,-42.84745365953047
91_65,-41.4094813005059
91_66,-39.97150894148133
91_67,-38.53353658245676
91_68,-37.09556422343219
91_69,-35.65759186440762
91_70,-34.21961950538305
91_71,-32.4889634822819
91_72,-30.75830745918076
91_73,-29.027651436079616
91_74,-27.29699541297847
91_75,-25.566339389877324
91_76,-23.83568336677618
91_77,-22.105027343675037
91_78,-20.37437132057389
91_79,-18.643715297472745
91_80,-16.913059274371598
92_-80,-18.859552687612
92_-79,-20.328303729485537
92_-78,-21.79705477135908
92_-77,-23.265805813232625
92_-76,-24.734556855106163
92_-75,-26.2033078969797
92_-74,-27.672058938853244
92_-73,-29.140809980726782
92_-72,-30.609561022600325
92_-71,-32.07831206447386
92_-70,-33.5470631063474
92_-69,-33.417914015909865
92_-68,-33.28876492547232
92_-67,-33.159615835034785
92_-66,-33.03046674459725
92_-65,-32.9013176541597
92_-64,-32.77216856372216
92_-63,-32.643019473284625
92_-62,-32.51387038284708
92_-61,-32.384721292409544
92_-60,-32.255572201972
92_-59,-33.29360198671312
92_-58,-34.33163177145424
92_-57,-35.36966155619537
92_-56,-36.40769134093648
92_-55,-37.4457211256776
92_-54,-38.48375091041872
92_-53,-39.52178069515985
92_-52,-40.55981047990096
92_-51,-41.59784026464209
92_-50,-42.6358700493832
92_-49,-42.23004097866465
92_-48,-41.82421190794608
92_-47,-41.418382837227526
92_-46,-41.012553766508965
92_-45,-40.606724695790405
92_-44,-40.200895625071844
92_-43,-39.79506655435328
92_-42,-39.38923748363472
92_-41,-38.98340841291616
92_-40,-38.5775793421976
92_-39,-38.34063734988098
92_-38,-38.10369535756436
92_-37,-37.866753365247746
92_-36,-37.62981137293112
92_-35,-37.3928693806145
92_-34,-37.15592738829788
92_-33,-36.91898539598126
92_-32,-36.682043403664636
92_-31,-36.44510141134802
92_-30,-36.2081594190314
92_-29,-35.853922251872746
92_-28,-35.4996850847141
92_-27,-35.14544791755545
92_-26,-34.7912107503968
92_-25,-34.43697358323815
92_-24,-34.0827364160795
92_-23,-33.728499248920855
92_-22,-33.374262081762204
92_-21,-33.02002491460355
92_-20,-32.6657877474449
92_-19,-33.24273337652977
92_-18,-33.819679005614645
92_-17,-34.39662463469951
92_-16,-34.97357026378438
92_-15,-35.55051589286925
92_-14,-36.127461521954125
92_-13,-36.70440715103899
92_-12,-37.28135278012386
92_-11,-37.85829840920873
92_-10,-38.4352440382936
92_-9,-38.55797327701966
92_-8,-38.68070251574572
92_-7,-38.80343175447178
92_-6,-38.92616099319784
92_-5,-39.0488902319239
92_-4,-39.17161947064996
92_-3,-39.294348709376024
92_-2,-39.41707794810208
92_-1,-39.53980718682814
92_0,-39.6625364255542
92_1,-39.353827422099776
92_2,-39.045118418645366
92_3,-38.73640941519095
92_4,-38.427700411736524
92_5,-38.1189914082821
92_6,-37.81028240482769
92_7,-37.501573401373264
92_8,-37.19286439791884
92_9,-36.88415539446442
92_10,-36.57544639101
92_11,-37.16564485102992
92_12,-37.75584331104984
92_13,-38.346041771069764
92_14,-38.936240231089684
92_15,-39.5264386911096
92_16,-40.116637151129524
92_17,-40.706835611149444
92_18,-41.297034071169364
92_19,-41.88723253118928
92_20,-42.4774309912092
92_21,-43.04543773913851
92_22,-43.613444487067824
92_23,-44.181451234997134
92_24,-44.749457982926444
92_25,-45.31746473085575
92_26,-45.885471478785064
92_27,-46.453478226714374
92_28,-47.021484974643684
92_29,-47.58949172257299
92_30,-48.1574984705023
92_31,-46.95052304401847
92_32,-45.743547617534645
92_33,-44.536572191050816
92_34,-43.329596764566986
92_35,-42.12262133808315
92_36,-40.91564591159933
92_37,-39.7086704851155
92_38,-38.50169505863166
92_39,-37.29471963214783
92_40,-36.087744205664
92_41,-36.13697492154218
92_42,-36.186205637420365
92_43,-36.235436353298546
92_44,-36.28466706917673
92_45,-36.3338977850549
92_46,-36.38312850093308
92_47,-36.432359216811264
92_48,-36.481589932689445
92_49,-36.53082064856762
92_50,-36.5800513644458
92_51,-39.37369238539019
92_52,-42.167333406334585
92_53,-44.96097442727898
92_54,-47.75461544822336
92_55,-50.548256469167754
92_56,-53.341897490112146
92_57,-56.13553851105654
92_58,-58.92917953200092
92_59,-61.72282055294531
92_60,-64.5164615738897
92_61,-61.69740062356877
92_62,-58.878339673247844
92_63,-56.05927872292691
92_64,-53.24021777260599
92_65,-50.42115682228505
92_66,-47.602095871964124
92_67,-44.78303492164319
92_68,-41.96397397132226
92_69,-39.14491302100133
92_70,-36.3258520706804
92_71,-34.37637847843221
92_72,-32.42690488618402
92_73,-30.477431293935833
92_74,-28.527957701687644
92_75,-26.57848410943945
92_76,-24.62901051719126
92_77,-22.679536924943072
92_78,-20.730063332694883
92_79,-18.78058974044669
92_80,-16.8311161481985
93_-80,-18.68554860734805
93_-79,-20.04853782653617
93_-78,-21.41152704572429
93_-77,-22.774516264912414
93_-76,-24.137505484100533
93_-75,-25.500494703288652
93_-74,-26.863483922476775
93_-73,-28.226473141664894
93_-72,-29.589462360853013
93_-71,-30.952451580041128
93_-70,-32.31544079922925
93_-69,-32.45312619294961
93_-68,-32.59081158666997
93_-67,-32.72849698039033
93_-66,-32.8661823741107
93_-65,-33.00386776783105
93_-64,-33.141553161551414
93_-63,-33.279238555271775
93_-62,-33.41692394899213
93_-61,-33.55460934271249
93_-60,-33.69229473643285
93_-59,-34.7183638324569
93_-58,-35.74443292848095
93_-57,-36.77050202450501
93_-56,-37.79657112052905
93_-55,-38.8226402165531
93_-54,-39.84870931257716
93_-53,-40.87477840860121
93_-52,-41.900847504625254
93_-51,-42.92691660064931
93_-50,-43.95298569667335
93_-49,-43.40100424012108
93_-48,-42.8490227835688
93_-47,-42.29704132701653
93_-46,-41.74505987046425
93_-45,-41.19307841391198
93_-44,-40.64109695735971
93_-43,-40.08911550080743
93_-42,-39.537134044255154
93_-41,-38.98515258770288
93_-40,-38.4331711311506
93_-39,-38.27104020390189
93_-38,-38.10890927665318
93_-37,-37.946778349404475
93_-36,-37.784647422155764
93_-35,-37.62251649490705
93_-34,-37.46038556765834
93_-33,-37.29825464040963
93_-32,-37.13612371316092
93_-31,-36.973992785912216
93_-30,-36.8118618586635
93_-29,-36.71247574136083
93_-28,-36.61308962405815
93_-27,-36.513703506755476
93_-26,-36.414317389452805
93_-25,-36.31493127215012
93_-24,-36.21554515484745
93_-23,-36.116159037544776
93_-22,-36.016772920242104
93_-21,-35.917386802939426
93_-20,-35.81800068563675
93_-19,-36.11810732547197
93_-18,-36.41821396530718
93_-17,-36.7183206051424
93_-16,-37.018427244977616
93_-15,-37.31853388481282
93_-14,-37.61864052464804
